Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
L9,3.6NH,LQG15HN3N6S02D,TopLayer,12.9000,39.6500,0
L10,3.6NH,LQG15HN3N6S02D,TopLayer,12.5000,37.2500,90
M1,NRF9160-SICA-B1A-R,nRF9160-SICA-B1A-R,TopLayer,55.7750,24.8000,0
Q1,PMF170XP,PMF170XP,TopLayer,48.8750,13.7250,270
Q2,PMF170XP,PMF170XP,TopLayer,41.8250,28.4500,90
R1,10K-0402,ERJ-2RKF1002X,TopLayer,43.0000,21.1250,0
R4,10K-0402,ERJ-2RKF1002X,TopLayer,49.9500,32.0500,90
R12,10R-0402,ERJ-2RKF10R0X,TopLayer,56.0250,17.5000,270
R16,10R-0402,ERJ-2RKF10R0X,TopLayer,27.4750,39.2500,90
R14,20K-0402,ERJ-2RKF2002X,TopLayer,28.0250,5.9250,270
R15,1.2M-0402,ERJ-2GEJ125X,TopLayer,48.8000,15.7000,180
R17,1.2M-0402,ERJ-2GEJ125X,TopLayer,40.2500,26.4000,180
R2,1.7PF-0402-50V,GJM1555C1H1R7BB01D,TopLayer,25.6750,35.8500,180
R3,100K-0402,ERJ-2RKF1003X,TopLayer,22.5500,45.5000,270
R5,100K-0402,ERJ-2RKF1003X,TopLayer,13.3500,48.0750,270
R6,220R-0402,ERJ-2RKF2200X,TopLayer,24.2500,45.5000,90
R7,100R-0402,ERJ-2RKF1000X,TopLayer,55.0500,17.5000,90
R8,100R-0402,ERJ-2RKF1000X,TopLayer,53.0750,17.5000,90
R9,100R-0402,ERJ-2RKF1000X,TopLayer,54.0500,17.5000,90
R10,100R-0402,ERJ-2RKF1000X,TopLayer,50.9750,32.0500,90
R11,100R-0402,ERJ-2RKF1000X,TopLayer,52.9500,32.0500,270
RF_P1,7.3NH,LQW15AN7N3G00D,TopLayer,68.0000,20.5000,270
RF_P4,1.2PF-0402-50V,QSCF500Q1R2B1GV001T,TopLayer,67.0500,24.3000,180
RF_S1,3.6PF-0402-50V,QSCF500Q3R6B1GV001T,TopLayer,67.2500,18.7750,180
RF_S2,1.8NH,MHQ1005P1N8BT000,TopLayer,66.5000,22.6750,90
SIM1,0201AAAG06A,0201AAAG06A,TopLayer,59.0750,7.1750,0
TCXO1,32.0MHZ,NT2016SA-32.000000MHz-NBG2,TopLayer,27.0500,43.7750,90
U2,LIS2DH12TR,LIS2DH12TR,TopLayer,50.7750,17.4750,270
U3,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,TopLayer,27.3837,37.2000,90
U4,LR1110IMLTRT,LR1110IMLTRT,TopLayer,16.4250,43.7500,180
U5,MAX38640AELT,MAX38640AELT,TopLayer,23.1750,5.4250,180
U6,M95P32-IXMNT-E,M95P32-IXMNT-E,TopLayer,41.7000,16.3750,270
U8,BGM220PC22WGA2,BGM220PC22WGA2,TopLayer,43.2750,42.7450,0
U9,BGA824N6E6327XTSA1,BGA824N6E6327XTSA1,TopLayer,24.6250,38.4750,270
Y1,32.768KHZ,ECS-.327-9-12R-TR,TopLayer,20.9750,46.7590,90
